"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","QGDP","TOT","PC_CHGPY","Q","2003-Q3",7.685049,
"IND","QGDP","TOT","PC_CHGPY","Q","2003-Q4",11.13362,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q1",9.083127,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q2",8.9182,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q3",8.66936,
"IND","QGDP","TOT","PC_CHGPY","Q","2004-Q4",7.25254,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q1",8.73418,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q2",9.57187,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q3",8.49515,
"IND","QGDP","TOT","PC_CHGPY","Q","2005-Q4",9.12449,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q1",9.93377,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q2",8.08975,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q3",10.12762,
"IND","QGDP","TOT","PC_CHGPY","Q","2006-Q4",9.25047,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q1",9.55723,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q2",10.72776,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q3",9.11082,
"IND","QGDP","TOT","PC_CHGPY","Q","2007-Q4",10.89759,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q1",8.53763,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q2",6.97469,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q3",6.00342,
"IND","QGDP","TOT","PC_CHGPY","Q","2008-Q4",2.66643,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q1",0.16417,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q2",4.88252,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q3",6.63314,
"IND","QGDP","TOT","PC_CHGPY","Q","2009-Q4",8.76762,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q1",13.69473,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q2",10.03998,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q3",10.47142,
"IND","QGDP","TOT","PC_CHGPY","Q","2010-Q4",10.68164,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q1",9.85149,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q2",8.57394,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q3",5.4526,
"IND","QGDP","TOT","PC_CHGPY","Q","2011-Q4",4.73925,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q1",4.27654,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q2",4.22122,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q3",6.09503,
"IND","QGDP","TOT","PC_CHGPY","Q","2012-Q4",5.63357,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q1",5.86067,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q2",6.11797,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q3",5.9169,
"IND","QGDP","TOT","PC_CHGPY","Q","2013-Q4",6.97856,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q1",6.51555,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q2",7.44605,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q3",7.68365,
"IND","QGDP","TOT","PC_CHGPY","Q","2014-Q4",6.9807,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q1",7.5362,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q2",7.3807,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q3",7.40224,
"IND","QGDP","TOT","PC_CHGPY","Q","2015-Q4",7.92964,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q1",9.2226,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q2",8.83677,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q3",9.31267,
"IND","QGDP","TOT","PC_CHGPY","Q","2016-Q4",8.59624,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q1",6.3771,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q2",6.66732,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q3",5.99641,
"IND","QGDP","TOT","PC_CHGPY","Q","2017-Q4",6.53472,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q1",7.95846,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q2",7.16601,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q3",6.90335,
"IND","QGDP","TOT","PC_CHGPY","Q","2018-Q4",6.48291,
"IND","QGDP","TOT","PC_CHGPY","Q","2019-Q1",5.3203,
"IND","QGDP","TOT","PC_CHGPY","Q","2019-Q2",5.46036,
"IND","QGDP","TOT","PC_CHGPY","Q","2019-Q3",4.5912,
"IND","QGDP","TOT","PC_CHGPY","Q","2019-Q4",3.22525,
"IND","QGDP","TOT","PC_CHGPY","Q","2020-Q1",2.2805,
"IND","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-21.92439,
"IND","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-4.82416,
"IND","QGDP","TOT","PC_CHGPY","Q","2020-Q4",1.01893,
"IND","QGDP","TOT","PC_CHGPY","Q","2021-Q1",2.28373,
"IND","QGDP","TOT","PC_CHGPY","Q","2021-Q2",22.07702,
"IND","QGDP","TOT","PC_CHGPY","Q","2021-Q3",8.90716,
"IND","QGDP","TOT","PC_CHGPY","Q","2021-Q4",4.43889,
"IND","QGDP","TOT","PC_CHGPY","Q","2022-Q1",3.8703,
"IND","QGDP","TOT","PC_CHGPY","Q","2022-Q2",13.48379,
"IND","QGDP","TOT","PC_CHGPY","Q","2022-Q3",5.49451,
"IND","QGDP","TOT","PC_CHGPY","Q","2022-Q4",4.20277,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q1",9.287745,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q2",7.376065,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q3",6.230665,
"CAN","QGDP","TOT","PC_CHGPY","Q","1962-Q4",6.901831,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q1",4.774143,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q2",5.529764,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q3",4.968361,
"CAN","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.101275,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q1",8.077131,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.912015,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q3",7.192274,
"CAN","QGDP","TOT","PC_CHGPY","Q","1964-Q4",4.4913,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q1",5.171655,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q2",5.789338,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q3",6.124115,
"CAN","QGDP","TOT","PC_CHGPY","Q","1965-Q4",8.150395,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q1",6.856869,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q2",8.086724,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q3",6.608989,
"CAN","QGDP","TOT","PC_CHGPY","Q","1966-Q4",5.322709,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q1",3.117191,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q2",3.101253,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q3",3.494948,
"CAN","QGDP","TOT","PC_CHGPY","Q","1967-Q4",2.657878,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q1",3.737146,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q2",4.360392,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q3",5.410609,
"CAN","QGDP","TOT","PC_CHGPY","Q","1968-Q4",6.435476,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q1",6.94111,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q2",4.624843,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q3",4.321374,
"CAN","QGDP","TOT","PC_CHGPY","Q","1969-Q4",4.373346,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q1",3.691399,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q2",3.17868,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q3",3.136628,
"CAN","QGDP","TOT","PC_CHGPY","Q","1970-Q4",1.862522,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q1",0.627911,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q2",3.550956,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q3",5.342377,
"CAN","QGDP","TOT","PC_CHGPY","Q","1971-Q4",6.317615,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q1",6.557449,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q2",6.484376,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q3",3.892603,
"CAN","QGDP","TOT","PC_CHGPY","Q","1972-Q4",5.191092,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q1",8.316441,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q2",6.477855,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q3",6.566279,
"CAN","QGDP","TOT","PC_CHGPY","Q","1973-Q4",6.045194,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q1",4.11269,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q2",4.122661,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q3",3.655894,
"CAN","QGDP","TOT","PC_CHGPY","Q","1974-Q4",1.282311,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-0.094838,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q2",0.1081,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q3",2.077805,
"CAN","QGDP","TOT","PC_CHGPY","Q","1975-Q4",3.749757,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q1",6.215023,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q2",7.121118,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q3",5.614778,
"CAN","QGDP","TOT","PC_CHGPY","Q","1976-Q4",4.612139,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q1",4.292546,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q2",2.632092,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q3",2.717565,
"CAN","QGDP","TOT","PC_CHGPY","Q","1977-Q4",4.127065,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q1",3.530375,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q2",3.683558,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q3",4.122424,
"CAN","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.400652,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.391525,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q2",4.070356,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q3",3.799728,
"CAN","QGDP","TOT","PC_CHGPY","Q","1979-Q4",3.582273,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q1",3.446917,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q2",2.039494,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q3",1.221901,
"CAN","QGDP","TOT","PC_CHGPY","Q","1980-Q4",1.940388,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q1",3.462674,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q2",4.658821,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q3",3.838463,
"CAN","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.955909,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q1",-1.416253,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q2",-3.640057,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-3.619407,
"CAN","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-4.06945,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-1.303643,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q2",1.814321,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.863388,
"CAN","QGDP","TOT","PC_CHGPY","Q","1983-Q4",6.151658,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q1",6.201242,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q2",6.191322,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q3",5.458448,
"CAN","QGDP","TOT","PC_CHGPY","Q","1984-Q4",5.796179,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q1",5.587233,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q2",3.89174,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q3",4.769224,
"CAN","QGDP","TOT","PC_CHGPY","Q","1985-Q4",4.717963,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q1",3.11968,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q2",3.376398,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q3",2.210135,
"CAN","QGDP","TOT","PC_CHGPY","Q","1986-Q4",-0.06176,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q1",2.274754,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q2",3.010132,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q3",4.446173,
"CAN","QGDP","TOT","PC_CHGPY","Q","1987-Q4",6.565014,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q1",5.680409,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q2",5.256886,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q3",3.688273,
"CAN","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.079758,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q1",2.757474,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q2",2.244657,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q3",2.601146,
"CAN","QGDP","TOT","PC_CHGPY","Q","1989-Q4",1.673031,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q1",1.47403,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q2",0.669072,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q3",-0.399573,
"CAN","QGDP","TOT","PC_CHGPY","Q","1990-Q4",-1.076053,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q1",-3.398486,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q2",-2.544495,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q3",-1.718606,
"CAN","QGDP","TOT","PC_CHGPY","Q","1991-Q4",-0.651858,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q1",0.8599,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q2",0.514406,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.919014,
"CAN","QGDP","TOT","PC_CHGPY","Q","1992-Q4",1.306212,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q1",1.880253,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q2",2.682414,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q3",3.107355,
"CAN","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.966664,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q1",3.819559,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q2",4.386336,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q3",4.722762,
"CAN","QGDP","TOT","PC_CHGPY","Q","1994-Q4",5.033457,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q1",4.470288,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.007197,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q3",1.841001,
"CAN","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.517638,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q1",0.651941,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q2",1.311866,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.052683,
"CAN","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.454709,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q1",3.73489,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.181305,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q3",4.511272,
"CAN","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.680219,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.776552,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q2",3.661508,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q3",3.381593,
"CAN","QGDP","TOT","PC_CHGPY","Q","1998-Q4",3.783319,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q1",4.194104,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q2",5.009661,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q3",5.690714,
"CAN","QGDP","TOT","PC_CHGPY","Q","1999-Q4",5.738707,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q1",5.516373,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.884752,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q3",5.313761,
"CAN","QGDP","TOT","PC_CHGPY","Q","2000-Q4",4.03067,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.934982,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q2",2.000025,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q3",0.905884,
"CAN","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.346715,
"CAN","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.309049,
"CAN","QGDP","TOT","PC_CHGPY","Q","2002-Q2",2.635439,
"CAN","QGDP","TOT","PC_CHGPY","Q","2002-Q3",3.592704,
"CAN","QGDP","TOT","PC_CHGPY","Q","2002-Q4",3.53071,
"CAN","QGDP","TOT","PC_CHGPY","Q","2003-Q1",2.581037,
"CAN","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.829611,
"CAN","QGDP","TOT","PC_CHGPY","Q","2003-Q3",1.333115,
"CAN","QGDP","TOT","PC_CHGPY","Q","2003-Q4",1.475556,
"CAN","QGDP","TOT","PC_CHGPY","Q","2004-Q1",1.644029,
"CAN","QGDP","TOT","PC_CHGPY","Q","2004-Q2",3.003269,
"CAN","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.831186,
"CAN","QGDP","TOT","PC_CHGPY","Q","2004-Q4",3.860542,
"CAN","QGDP","TOT","PC_CHGPY","Q","2005-Q1",3.474674,
"CAN","QGDP","TOT","PC_CHGPY","Q","2005-Q2",3.00193,
"CAN","QGDP","TOT","PC_CHGPY","Q","2005-Q3",3.033426,
"CAN","QGDP","TOT","PC_CHGPY","Q","2005-Q4",3.309947,
"CAN","QGDP","TOT","PC_CHGPY","Q","2006-Q1",3.788608,
"CAN","QGDP","TOT","PC_CHGPY","Q","2006-Q2",3.094239,
"CAN","QGDP","TOT","PC_CHGPY","Q","2006-Q3",2.144769,
"CAN","QGDP","TOT","PC_CHGPY","Q","2006-Q4",1.547877,
"CAN","QGDP","TOT","PC_CHGPY","Q","2007-Q1",1.375256,
"CAN","QGDP","TOT","PC_CHGPY","Q","2007-Q2",2.304651,
"CAN","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.4481,
"CAN","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.157302,
"CAN","QGDP","TOT","PC_CHGPY","Q","2008-Q1",1.585826,
"CAN","QGDP","TOT","PC_CHGPY","Q","2008-Q2",0.97488,
"CAN","QGDP","TOT","PC_CHGPY","Q","2008-Q3",1.377281,
"CAN","QGDP","TOT","PC_CHGPY","Q","2008-Q4",0.088076,
"CAN","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-2.248518,
"CAN","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-3.663661,
"CAN","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.017307,
"CAN","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.758874,
"CAN","QGDP","TOT","PC_CHGPY","Q","2010-Q1",1.724914,
"CAN","QGDP","TOT","PC_CHGPY","Q","2010-Q2",3.385402,
"CAN","QGDP","TOT","PC_CHGPY","Q","2010-Q3",3.65172,
"CAN","QGDP","TOT","PC_CHGPY","Q","2010-Q4",3.601873,
"CAN","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.140204,
"CAN","QGDP","TOT","PC_CHGPY","Q","2011-Q2",2.803199,
"CAN","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.488097,
"CAN","QGDP","TOT","PC_CHGPY","Q","2011-Q4",3.150369,
"CAN","QGDP","TOT","PC_CHGPY","Q","2012-Q1",2.442678,
"CAN","QGDP","TOT","PC_CHGPY","Q","2012-Q2",2.576982,
"CAN","QGDP","TOT","PC_CHGPY","Q","2012-Q3",1.318874,
"CAN","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.735081,
"CAN","QGDP","TOT","PC_CHGPY","Q","2013-Q1",1.573583,
"CAN","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.830937,
"CAN","QGDP","TOT","PC_CHGPY","Q","2013-Q3",2.521181,
"CAN","QGDP","TOT","PC_CHGPY","Q","2013-Q4",3.384447,
"CAN","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.632806,
"CAN","QGDP","TOT","PC_CHGPY","Q","2014-Q2",2.972572,
"CAN","QGDP","TOT","PC_CHGPY","Q","2014-Q3",3.119734,
"CAN","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.753807,
"CAN","QGDP","TOT","PC_CHGPY","Q","2015-Q1",2.022402,
"CAN","QGDP","TOT","PC_CHGPY","Q","2015-Q2",0.823871,
"CAN","QGDP","TOT","PC_CHGPY","Q","2015-Q3",0.219332,
"CAN","QGDP","TOT","PC_CHGPY","Q","2015-Q4",-0.394869,
"CAN","QGDP","TOT","PC_CHGPY","Q","2016-Q1",0.704859,
"CAN","QGDP","TOT","PC_CHGPY","Q","2016-Q2",0.483168,
"CAN","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.161554,
"CAN","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.653444,
"CAN","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.197779092,
"CAN","QGDP","TOT","PC_CHGPY","Q","2017-Q2",3.75347556,
"CAN","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.12771636,
"CAN","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.083114067,
"CAN","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.867253653,
"CAN","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.624971128,
"CAN","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.899105586,
"CAN","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.717788724,
"CAN","QGDP","TOT","PC_CHGPY","Q","2019-Q1",1.898614382,
"CAN","QGDP","TOT","PC_CHGPY","Q","2019-Q2",2.103862034,
"CAN","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.783327917,
"CAN","QGDP","TOT","PC_CHGPY","Q","2019-Q4",1.769125483,
"CAN","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-0.467293746,
"CAN","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-12.211942682,
"CAN","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-4.651911857,
"CAN","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-2.937785714,
"CAN","QGDP","TOT","PC_CHGPY","Q","2021-Q1",0.471026779,
"CAN","QGDP","TOT","PC_CHGPY","Q","2021-Q2",12.133964192,
"CAN","QGDP","TOT","PC_CHGPY","Q","2021-Q3",4.330050305,
"CAN","QGDP","TOT","PC_CHGPY","Q","2021-Q4",3.861233437,
"CAN","QGDP","TOT","PC_CHGPY","Q","2022-Q1",3.126525946,
"CAN","QGDP","TOT","PC_CHGPY","Q","2022-Q2",4.651847058,
"CAN","QGDP","TOT","PC_CHGPY","Q","2022-Q3",3.769953368,
"CAN","QGDP","TOT","PC_CHGPY","Q","2022-Q4",2.074066049,
"FRA","QGDP","TOT","PC_CHGPY","Q","1961-Q1",3.971438385,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1961-Q2",5.239926785,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1961-Q3",6.121194558,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1961-Q4",6.660062972,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1962-Q1",6.861509915,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1962-Q2",6.877657784,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1962-Q3",6.717294088,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1962-Q4",6.248001067,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1963-Q1",2.630486901,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1963-Q2",5.508740269,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1963-Q3",7.442326311,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.444313251,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1964-Q1",10.285371683,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.583462385,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1964-Q3",4.445012473,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1964-Q4",5.061878877,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1965-Q1",3.349449551,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1965-Q2",4.914832602,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.141568422,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1965-Q4",5.650559413,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1966-Q1",6.367614078,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1966-Q2",5.355111501,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1966-Q3",5.038777761,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1966-Q4",4.162074119,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1967-Q1",4.999723198,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1967-Q2",4.567421441,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1967-Q3",4.376943527,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1967-Q4",4.822061724,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1968-Q1",6.054590299,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1968-Q2",-3.046591848,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1968-Q3",6.957438518,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1968-Q4",7.01025557,"E"
"FRA","QGDP","TOT","PC_CHGPY","Q","1969-Q1",4.175764548,"E"
